#Position (bp)	insert size
4.3741637E7	301.32409381663115
4.3902748E7	299.76785714285717
4.4063859E7	299.58143507972665
4.422497E7	299.1474978050922
4.4386081E7	299.5593869731801
4.4547192E7	300.7306348281887
4.4708303E7	299.738430583501
4.4869414E7	298.9084101382488
4.5030525E7	300.738329548322
4.5191636E7	299.9160387513455
4.5352747E7	299.5702940182494
4.5513858E7	299.8593220338983
4.5674969E7	300.52199661590527
4.583608E7	299.5546218487395
4.5997191E7	299.84195371654044
4.6158302E7	299.13489623366644
4.6319413E7	299.86559139784947
4.6480524E7	299.31552018192156
4.6641635E7	301.1703947368421
4.6802746E7	300.1732793522267
4.6963857E7	300.6885521885522
4.7124968E7	300.75014801657784
4.7286079E7	300.2360153256705
4.744719E7	0.0
4.7608301E7	299.6682851467667
4.7769412E7	300.3011272141707
4.7930523E7	0.0
4.8091634E7	0.0
4.8252745E7	0.0
4.8413856E7	0.0
4.8574967E7	299.98202920254585
4.8736078E7	299.27106227106225
4.8897189E7	300.4663307375172
4.90583E7	299.8156299420137
4.9219411E7	299.2874779541446
4.9380522E7	298.26713947990544
4.9541633E7	300.9286936679977
4.9702744E7	298.16280701754386
4.9863855E7	300.2434928631402
5.0024966E7	299.25941939468805
5.0186077E7	300.2109756097561
5.0347188E7	299.59512195121954
5.0508299E7	299.7879532882606
5.066941E7	299.8252106998901
5.0830521E7	300.16586730615506
5.0991632E7	299.197017623136
5.1152743E7	0.0
5.1313854E7	302.375
5.1474965E7	301.17283950617286
5.1636076E7	300.6339019767127
5.1797187E7	300.5819508958195
5.1958298E7	0.0
5.2119409E7	300.4265941670786
5.228052E7	0.0
5.2441631E7	0.0
5.2602742E7	0.0
5.2763853E7	0.0
5.2924964E7	297.35172413793106
5.3086075E7	0.0
5.3247186E7	300.899416909621
5.3408297E7	303.42028985507244
5.3569408E7	300.12489991993596
5.3730519E7	0.0
5.389163E7	301.6548913043478
5.4052741E7	300.8956228956229
5.4213852E7	299.78028373954163
5.4374963E7	0.0
5.4536074E7	298.50836431226764
5.4697185E7	300.35121951219514
5.4858296E7	0.0
5.5019407E7	0.0
5.5180518E7	0.0
5.5341629E7	0.0
5.550274E7	0.0
5.5663851E7	0.0
5.5824962E7	0.0
5.5986073E7	298.9364754098361
5.6147184E7	0.0
5.6308295E7	300.3771712158809
5.6469406E7	299.13351498637604
5.6630517E7	298.7250726040658
5.6791628E7	0.0
5.6952739E7	0.0
5.711385E7	300.5421686746988
5.7274961E7	300.0805705474171
5.7436072E7	299.3601147776184
5.7597183E7	300.16900567333533
5.7758294E7	301.2401372212693
5.7919405E7	0.0
5.8080516E7	301.824686940966
5.8241627E7	300.7813471502591
5.8402738E7	300.0855172413793
5.8563849E7	300.58522727272725
5.872496E7	299.1393489434609
5.8886071E7	300.16375
5.9047182E7	299.92914870689657
5.9208293E7	299.4299212598425
5.9369404E7	299.4587242026266
5.9530515E7	299.2923588039867
5.9691626E7	300.1864686468647
5.9852737E7	299.87728369527747
6.0013848E7	299.5649185336049
6.0174959E7	0.0
6.033607E7	0.0
6.0497181E7	0.0
6.0658292E7	0.0
6.0819403E7	0.0
6.0980514E7	0.0
6.1141625E7	0.0
6.1302736E7	300.8487654320988
6.1463847E7	303.1219512195122
6.1624958E7	295.29457364341084
6.1786069E7	302.00878477306003
6.194718E7	299.77881355932203
6.2108291E7	300.3186440677966
6.2269402E7	300.2435022026432
6.2430513E7	299.7748907236523
6.2591624E7	299.42325581395346
6.2752735E7	300.0334124159747
6.2913846E7	300.074138202424
6.3074957E7	302.4502617801047
6.3236068E7	300.0729289195093
6.3397179E7	298.53393590797043
6.355829E7	300.1222987785781
6.3719401E7	299.85
6.3880512E7	300.1594408907842
6.4041623E7	299.6542318982387
6.4202734E7	298.76634540244856
6.43637285E7	0.0
