#Position (bp)	insert size
2.811387E7	0.0
2.8274981E7	0.0
2.8436092E7	0.0
2.8597203E7	0.0
2.8758314E7	0.0
2.8919425E7	0.0
2.9080536E7	0.0
2.9241647E7	0.0
2.9402758E7	0.0
2.9563869E7	0.0
2.972498E7	0.0
2.9886091E7	0.0
3.0047202E7	0.0
3.0208313E7	299.4015151515151
3.0369424E7	299.60843373493975
3.0530535E7	0.0
3.0691646E7	0.0
3.0852757E7	0.0
3.1013868E7	0.0
3.1174979E7	0.0
3.133609E7	299.20735952262555
3.1497201E7	300.4306439297531
3.1658312E7	299.123322147651
3.1819423E7	300.1435864709636
3.1980534E7	300.9969493593655
3.2141645E7	300.80400628436763
3.2302756E7	299.01634241245137
3.2463867E7	300.1152807775378
3.2624978E7	299.36619718309856
3.2786089E7	299.9058645314867
3.29472E7	300.13132911392404
3.3108311E7	300.7619610935857
3.3269422E7	299.89819136522755
3.3430533E7	300.2874074074074
3.3591644E7	299.5937114673243
3.3752755E7	299.97813121272367
3.3913866E7	300.67699836867865
3.4074977E7	300.3872919818457
3.4236088E7	300.8585192697769
3.4397199E7	300.4405318002156
3.455831E7	300.32065217391306
3.4719421E7	300.46351706036745
3.4880532E7	300.4497857275946
3.5041643E7	299.94213036565975
3.5202754E7	300.3637029799707
3.5363865E7	300.10673608851283
3.5524976E7	299.9639755548408
3.5686087E7	299.1241524785295
3.5847198E7	299.3426966292135
3.6008309E7	300.29756838905774
3.616942E7	300.96612595419845
3.6330531E7	302.4620253164557
3.6491642E7	300.1976598412035
3.6652753E7	300.53999501619734
3.6813864E7	300.5779344512195
3.6974975E7	299.81682780245626
3.7136086E7	299.8503458748102
3.7297197E7	299.66951055231254
3.7458308E7	299.43501903208266
3.7619419E7	293.1219512195122
3.778053E7	300.40084611316763
3.7941641E7	301.19243819680077
3.8102752E7	300.01582278481015
3.8263863E7	300.15982218458936
3.8424974E7	299.77593061076976
3.8586085E7	300.53834355828224
3.8747196E7	301.07115697990224
3.8908307E7	299.65106951871655
3.9069418E7	300.4105221203667
3.9230529E7	0.0
3.939164E7	0.0
3.9552751E7	0.0
3.9713862E7	0.0
3.9874973E7	0.0
4.0036084E7	0.0
4.0197195E7	301.4946996466431
4.0358306E7	0.0
4.0519417E7	0.0
4.0680528E7	299.714552238806
4.0841639E7	0.0
4.100275E7	301.4291814946619
4.1163861E7	300.42030794839786
4.1324972E7	300.1534988713318
4.1486083E7	300.2316574880085
4.1647194E7	0.0
4.1808305E7	0.0
4.1969416E7	304.0188679245283
4.2130527E7	299.98387096774195
4.2291638E7	300.9009900990099
4.2452749E7	302.4887459807074
4.261386E7	304.9746835443038
4.2774971E7	298.7715179968701
4.2936082E7	301.84709480122325
4.3097193E7	0.0
4.3258304E7	300.56028368794324
4.3419415E7	300.5106117353308
4.3580526E7	299.27089868979516
4.3741637E7	299.3642443156487
4.3902748E7	301.70183486238534
4.4063859E7	299.8519955654102
4.422497E7	300.14601386481803
4.4386081E7	299.84534764826174
4.4547192E7	299.8736681887367
4.4708303E7	300.40851412198117
4.4869414E7	301.2199371608112
4.5030525E7	299.42019458322375
4.5191636E7	298.97544260422615
4.5352747E7	300.10984212294255
4.5513858E7	300.367816091954
4.5674969E7	299.8390143737166
4.583608E7	299.68733421750665
4.5997191E7	299.94395604395606
4.6158302E7	300.7207488299532
4.6319413E7	299.49631728045324
4.6480524E7	299.88566453859545
4.6641635E7	299.95656531907787
4.6802746E7	301.11918367346937
4.6963857E7	300.83012820512823
4.7124968E7	300.9172413793103
4.7286079E7	299.7844279661017
4.744719E7	0.0
4.7608301E7	300.41365093907467
4.7769412E7	298.235
4.7930523E7	0.0
4.8091634E7	0.0
4.8252745E7	0.0
4.8413856E7	0.0
4.8574967E7	299.6051454138702
4.8736078E7	300.0108108108108
4.8897189E7	300.2235130111524
4.90583E7	299.5875033449291
4.9219411E7	299.59020203826213
4.9380522E7	297.98425196850394
4.9541633E7	300.38488170802077
4.9702744E7	300.26757532281204
4.9863855E7	300.8462401795735
5.0024966E7	300.2260141661301
5.0186077E7	300.58877284595303
5.0347188E7	297.5192878338279
5.0508299E7	300.3669486011711
5.066941E7	299.6225117625769
5.0830521E7	299.72892295280354
5.0991632E7	298.84867821330903
5.1152743E7	0.0
5.1313854E7	298.9236641221374
5.1474965E7	299.60300985988584
5.1636076E7	299.83084988962474
5.1797187E7	298.08040540540543
5.1958298E7	0.0
5.2119409E7	299.6156547917712
5.228052E7	0.0
5.2441631E7	0.0
5.2602742E7	0.0
5.2763853E7	0.0
5.2924964E7	300.05263157894734
5.3086075E7	0.0
5.3247186E7	299.3004552352049
5.3408297E7	301.4607329842932
5.3569408E7	300.32808811959086
5.3730519E7	0.0
5.389163E7	300.5853658536585
5.4052741E7	299.8451086956522
5.4213852E7	300.1290092658589
5.4374963E7	0.0
5.4536074E7	300.43345656192236
5.4697185E7	299.90796019900495
5.4858296E7	0.0
5.5019407E7	0.0
5.5180518E7	0.0
5.5341629E7	0.0
5.550274E7	0.0
5.5663851E7	0.0
5.5824962E7	0.0
5.5986073E7	298.9455252918288
5.6147184E7	0.0
5.6308295E7	300.78285714285715
5.6469406E7	300.3234913793103
5.6630517E7	299.6592664092664
5.6791628E7	0.0
5.6952739E7	0.0
5.711385E7	300.719562243502
5.7274961E7	300.8706732597946
5.7436072E7	298.62355593124823
5.7597183E7	300.4188112745098
5.7758294E7	298.8733459357278
5.7919405E7	0.0
5.8080516E7	302.0378006872852
5.8241627E7	299.9281767955801
5.8402738E7	298.5491525423729
5.8563849E7	300.9695740365112
5.872496E7	300.1711340206186
5.8886071E7	299.7313432835821
5.9047182E7	299.0227450980392
5.9208293E7	299.27259887005647
5.9369404E7	299.0652173913044
5.9530515E7	299.3829787234043
5.9691626E7	298.84935897435895
5.9852737E7	300.27562522014796
6.0013848E7	301.2010347376201
6.0174959E7	0.0
6.033607E7	0.0
6.0497181E7	0.0
6.0658292E7	0.0
6.0819403E7	0.0
6.0980514E7	0.0
6.1141625E7	0.0
6.1302736E7	303.55160142348757
6.1463847E7	300.4468085106383
6.1624958E7	300.0181818181818
6.1786069E7	297.32512315270935
6.194718E7	299.24611910810046
6.2108291E7	299.91033806957375
6.2269402E7	299.5808526878203
6.2430513E7	301.2361041562344
6.2591624E7	299.3902564102564
6.2752735E7	300.3336600666536
6.2913846E7	300.1777777777778
6.3074957E7	302.5344129554656
6.3236068E7	300.1736885928393
6.3397179E7	300.1732336956522
6.355829E7	299.75224502886465
6.3719401E7	300.30659065628475
6.3880512E7	299.9115725618292
6.4041623E7	300.23331697742884
6.4202734E7	300.73868149324863
6.43637285E7	0.0
