#Position (bp)	insert size
4.8091634E7	0.0
4.8252745E7	0.0
4.8413856E7	0.0
4.8574967E7	299.10007496251876
4.8736078E7	299.48825910931174
4.8897189E7	301.6655844155844
4.90583E7	300.08732541443675
4.9219411E7	300.22589333812175
4.9380522E7	301.1068493150685
4.9541633E7	300.81221461187215
4.9702744E7	300.1879535558781
4.9863855E7	300.17210348706413
5.0024966E7	301.47914032869784
5.0186077E7	300.72041062801935
5.0347188E7	301.14323607427053
5.0508299E7	300.13303341902315
5.066941E7	300.4088377274415
5.0830521E7	299.9434262948207
5.0991632E7	300.90833333333336
5.1152743E7	0.0
5.1313854E7	298.42753623188406
5.1474965E7	300.259863229879
5.1636076E7	299.19827818132904
5.1797187E7	299.5610711952972
5.1958298E7	0.0
5.2119409E7	298.9461020211742
5.228052E7	0.0
5.2441631E7	0.0
5.2602742E7	0.0
5.2763853E7	0.0
5.2924964E7	302.3893129770992
5.3086075E7	0.0
5.3247186E7	301.96556671449065
5.3408297E7	301.2552083333333
5.3569408E7	299.98293515358364
5.3730519E7	0.0
5.389163E7	301.0752532561505
5.4052741E7	299.38826574633305
5.4213852E7	299.63813920454544
5.4374963E7	0.0
5.4536074E7	299.8267419962335
5.4697185E7	301.3959390862944
5.4858296E7	0.0
5.5019407E7	0.0
5.5180518E7	0.0
5.5341629E7	0.0
5.550274E7	0.0
5.5663851E7	0.0
5.5824962E7	0.0
5.5986073E7	299.56304347826085
5.6147184E7	0.0
5.6308295E7	300.289756097561
5.6469406E7	299.1489460273338
5.6630517E7	300.1699801192843
5.6791628E7	0.0
5.6952739E7	0.0
5.711385E7	300.73061760841
5.7274961E7	298.8752959747435
5.7436072E7	300.2710930704552
5.7597183E7	300.4987722529159
5.7758294E7	300.40867992766727
5.7919405E7	0.0
5.8080516E7	300.57719298245615
5.8241627E7	301.0021097046413
5.8402738E7	300.71210613598674
5.8563849E7	297.80739299610894
5.872496E7	299.03405838580426
5.8886071E7	300.2
5.9047182E7	300.6700680272109
5.9208293E7	299.50917797286513
5.9369404E7	300.7578194816801
5.9530515E7	299.3245033112583
5.9691626E7	302.8240418118467
5.9852737E7	299.245055735347
6.0013848E7	299.42895771878074
6.0174959E7	0.0
6.033607E7	0.0
6.0497181E7	0.0
6.0658292E7	0.0
6.0819403E7	0.0
6.0980514E7	0.0
6.1141625E7	0.0
6.1302736E7	299.96485623003196
6.1463847E7	302.0162601626016
6.1624958E7	299.3478260869565
6.1786069E7	298.215873015873
6.194718E7	300.94472789115645
6.2108291E7	298.91440182880365
6.2269402E7	299.1050308914387
6.2430513E7	298.8053204353083
6.2591624E7	299.8618951612903
6.2752735E7	299.8652869972667
6.2913846E7	299.7758851035404
6.3074957E7	296.98319327731093
6.3236068E7	299.53432189270245
6.3397179E7	299.5387300531915
6.355829E7	299.7914447134786
6.3719401E7	299.4068270844992
6.3880512E7	300.0195394277739
6.4041623E7	299.5056110494512
6.4202734E7	300.1633599587735
6.43637285E7	0.0
