#Position (bp)	insert size
1.8124988E7	299.4896684286401
1.8286099E7	300.45635673624287
1.844721E7	299.9785407725322
1.8608321E7	299.2471994025392
1.8769432E7	304.3852978453739
1.8930543E7	0.0
1.9091654E7	0.0
1.9252765E7	300.4448160535117
1.9413876E7	301.76691729323306
1.9574987E7	303.4470774091627
1.9736098E7	299.09480269489893
1.9897209E7	299.68853591160223
2.005832E7	295.26962162162164
2.0219431E7	295.4317428760769
2.0380542E7	298.04938271604937
2.0541653E7	295.3628612032212
2.0702764E7	299.73174157303373
2.0863875E7	0.0
2.1024986E7	0.0
2.1186097E7	299.10591745400296
2.1347208E7	293.919849537037
2.1508319E7	299.01737967914437
2.166943E7	299.5908479138627
2.1830541E7	0.0
2.1991652E7	0.0
2.2152763E7	0.0
2.2313874E7	0.0
2.2474985E7	0.0
2.2636096E7	301.04545454545456
2.2797207E7	0.0
2.2958318E7	297.3890577507599
2.3119429E7	296.98205383848455
2.328054E7	299.5742574257426
2.3441651E7	299.9626544096524
2.3602762E7	300.74241181296145
2.3763873E7	300.67009551800146
2.3924984E7	299.7408231368187
2.4086095E7	0.0
2.4247206E7	0.0
2.4408317E7	299.9652406417112
2.4569428E7	299.15114709851554
2.4730539E7	301.7687687687688
2.489165E7	300.70242214532874
2.5052761E7	301.161912308505
2.5213872E7	299.4832493978542
2.5374983E7	299.3125159316849
2.5536094E7	298.8240512567767
2.5697205E7	300.03892733564015
2.5858316E7	302.20805369127515
2.6019427E7	0.0
2.6180538E7	0.0
2.6341649E7	0.0
2.650276E7	0.0
2.6663871E7	0.0
2.6824982E7	0.0
2.6986093E7	0.0
2.7147204E7	0.0
2.7308315E7	0.0
2.7469426E7	0.0
2.7630537E7	0.0
2.7791648E7	0.0
2.7952759E7	0.0
2.811387E7	0.0
2.8274981E7	0.0
2.8436092E7	0.0
2.8597203E7	0.0
2.8758314E7	0.0
2.8919425E7	0.0
2.9080536E7	0.0
2.9241647E7	0.0
2.9402758E7	0.0
2.9563869E7	0.0
2.972498E7	0.0
2.9886091E7	0.0
3.0047202E7	0.0
3.0208313E7	294.7687074829932
3.0369424E7	305.3973509933775
3.0530535E7	0.0
3.0691646E7	0.0
3.0852757E7	0.0
3.1013868E7	0.0
3.1174979E7	0.0
3.133609E7	299.8122183274912
3.1497201E7	299.5208386601892
3.1658312E7	300.1022146507666
3.1819423E7	299.2847702957835
3.1980534E7	300.35354346516766
3.2141645E7	299.8958851674641
3.2302756E7	297.7677959649791
3.2463867E7	299.73158038893456
3.2624978E7	298.69027484143766
3.2786089E7	299.0778352738249
3.29472E7	300.2417082477253
3.3108311E7	299.6193497224425
3.3269422E7	299.05831157528286
3.3430533E7	299.3642835953723
3.3591644E7	299.28249566724435
3.3752755E7	299.7973203410475
3.3913866E7	302.1823899371069
3.4074977E7	299.5719246031746
3.4236088E7	299.6391905231984
3.4397199E7	301.1527931927488
3.455831E7	299.7265581134194
3.4719421E7	299.3646937193073
3.4880532E7	297.72443772443773
3.5041643E7	299.3757768924303
3.5202754E7	300.31251507113575
3.5363865E7	299.170564390396
3.5524976E7	299.2422380336352
3.5686087E7	299.6235619630115
3.5847198E7	300.69256434699713
3.6008309E7	299.9940119760479
3.616942E7	297.7560087399854
3.6330531E7	300.5430463576159
3.6491642E7	301.0989238410596
3.6652753E7	299.72227822580646
3.6813864E7	300.4783192632387
3.6974975E7	300.72123669538774
3.7136086E7	298.7883273779139
3.7297197E7	298.837641723356
3.7458308E7	299.3545918367347
3.7619419E7	304.5987261146497
3.778053E7	300.18632202477113
3.7941641E7	299.37702573879886
3.8102752E7	298.8226701723634
3.8263863E7	299.6238197424893
3.8424974E7	301.4074074074074
3.8586085E7	298.6229609110496
3.8747196E7	299.890779363337
3.8908307E7	299.8981144558386
3.9069418E7	300.98903330625507
3.9230529E7	0.0
3.939164E7	0.0
3.9552751E7	0.0
3.9713862E7	0.0
3.9874973E7	0.0
4.0036084E7	0.0
4.0197195E7	299.7604166666667
4.0358306E7	0.0
4.0519417E7	0.0
4.0680528E7	300.23364485981307
4.0841639E7	0.0
4.100275E7	300.2147016011645
4.1163861E7	298.2608874281019
4.1324972E7	299.4808494501327
4.1486083E7	299.1006861063465
4.1647194E7	0.0
4.1808305E7	0.0
4.1969416E7	297.2207792207792
4.2130527E7	299.8124501197127
4.2291638E7	298.8780952380952
4.2452749E7	301.79661016949154
4.261386E7	297.4378698224852
4.2774971E7	299.08087091757386
4.2936082E7	299.4569536423841
4.3097193E7	0.0
4.3258304E7	302.7902097902098
4.3419415E7	300.0723039215686
4.3580526E7	299.0724290453373
4.3741637E7	300.34676705048713
4.3902748E7	299.7439824945295
4.4063859E7	300.3390029325513
4.422497E7	300.08703296703294
4.4386081E7	299.8547412660888
4.4547192E7	299.98202315661183
4.4708303E7	299.8402489626556
4.4869414E7	299.5059888986269
4.5030525E7	299.1430773182635
4.5191636E7	299.10452586206895
4.5352747E7	299.6880686695279
4.5513858E7	300.06763925729445
4.5674969E7	299.50559380378655
4.583608E7	300.0905441570027
4.5997191E7	299.0371794871795
4.6158302E7	299.9686009538951
4.6319413E7	300.0484693877551
4.6480524E7	299.19302194710184
4.6641635E7	298.9243081027009
4.6802746E7	297.0032894736842
4.6963857E7	299.51909722222223
4.7124968E7	300.1408717624763
4.7286079E7	297.80707395498393
4.744719E7	0.0
4.7608301E7	299.14183605092694
4.7769412E7	300.2962382445141
4.7930523E7	0.0
4.8091634E7	0.0
4.8252745E7	0.0
4.8413856E7	0.0
4.8574967E7	300.9509578544061
4.8736078E7	300.0630888979926
4.8897189E7	298.46816307833257
4.90583E7	299.89054593874835
4.9219411E7	300.80309653916214
4.9380522E7	298.08088235294116
4.9541633E7	298.8169971671388
4.9702744E7	300.2626695217702
4.9863855E7	298.71325021745434
5.0024966E7	301.35434083601285
5.0186077E7	299.9735349716446
5.0347188E7	299.7710843373494
5.0508299E7	300.98453927025355
5.066941E7	299.4828075150656
5.0830521E7	299.1209109730849
5.0991632E7	300.9445727482679
5.1152743E7	0.0
5.1313854E7	299.62142857142857
5.1474965E7	300.13544973544975
5.1636076E7	299.36609534011785
5.1797187E7	300.4433497536946
5.1958298E7	0.0
5.2119409E7	301.3207831325301
5.228052E7	0.0
5.2441631E7	0.0
5.2602742E7	0.0
5.2763853E7	0.0
5.2924964E7	302.62857142857143
5.3086075E7	0.0
5.3247186E7	300.0703012912482
5.3408297E7	300.0696517412935
5.3569408E7	299.99070160608625
5.3730519E7	0.0
5.389163E7	299.34326424870466
5.4052741E7	300.38426349496797
5.4213852E7	299.2986505681818
5.4374963E7	0.0
5.4536074E7	300.74952919020717
5.4697185E7	299.32191780821915
5.4858296E7	0.0
5.5019407E7	0.0
5.5180518E7	0.0
5.5341629E7	0.0
5.550274E7	0.0
5.5663851E7	0.0
5.5824962E7	0.0
5.5986073E7	296.2758620689655
5.6147184E7	0.0
5.6308295E7	301.2412909836066
5.6469406E7	300.02978235967925
5.6630517E7	298.3398247322298
5.6791628E7	0.0
5.6952739E7	0.0
5.711385E7	300.73455056179773
5.7274961E7	296.39084373817633
5.7436072E7	300.3845717526943
5.7597183E7	299.2816593886463
5.7758294E7	300.39694656488547
5.7919405E7	0.0
5.8080516E7	302.20032840722496
5.8241627E7	299.5425101214575
5.8402738E7	299.8578135479544
5.8563849E7	297.5700934579439
5.872496E7	298.91890331890335
5.8886071E7	298.8190082644628
5.9047182E7	299.89620322316307
5.9208293E7	299.1720093823299
5.9369404E7	300.3400770712909
5.9530515E7	297.0793103448276
5.9691626E7	299.9089430894309
5.9852737E7	299.11486859033266
6.0013848E7	298.7058971141782
6.0174959E7	0.0
6.033607E7	0.0
6.0497181E7	0.0
6.0658292E7	0.0
6.0819403E7	0.0
6.0980514E7	0.0
6.1141625E7	0.0
6.1302736E7	301.59866220735785
6.1463847E7	300.56849315068496
6.1624958E7	298.5081967213115
6.1786069E7	299.1060842433697
6.194718E7	299.8154897494305
6.2108291E7	299.36822840409957
6.2269402E7	298.5053727333781
6.2430513E7	299.60578348986655
6.2591624E7	300.4274406332454
6.2752735E7	300.0549298557597
6.2913846E7	299.4614495624897
6.3074957E7	298.3032786885246
6.3236068E7	299.04382811162475
6.3397179E7	298.8824508824509
6.355829E7	299.1006478116606
6.3719401E7	299.54509155996146
6.3880512E7	299.16321362799266
6.4041623E7	299.4454646978533
6.4202734E7	299.18059159315
6.43637285E7	0.0
